source_id,source_type,target_id,target_type,declared_in,line_number
A-0051,A,ST-0246,ST,03_knowledge_base/assumptions/A-0051_marktnormen_verdraengen_sozialnormen_irreversibel.md,22
A-0052,A,A-0008,A,03_knowledge_base/assumptions/A-0052_preis_wirkt_kausal_nicht_nur_korrelativ_auf_erlebte_wirkung.md,17
A-0052,A,MEC-0018,MEC,03_knowledge_base/assumptions/A-0052_preis_wirkt_kausal_nicht_nur_korrelativ_auf_erlebte_wirkung.md,27
A-0052,A,ST-0238,ST,03_knowledge_base/assumptions/A-0052_preis_wirkt_kausal_nicht_nur_korrelativ_auf_erlebte_wirkung.md,21
A-0052,A,ST-0239,ST,03_knowledge_base/assumptions/A-0052_preis_wirkt_kausal_nicht_nur_korrelativ_auf_erlebte_wirkung.md,22
A-0053,A,MEC-0002,MEC,03_knowledge_base/assumptions/A-0053_optionsverlust_angst_unabhaengig_von_besitz_und_ueberlastung.md,17
A-0053,A,MEC-0015,MEC,03_knowledge_base/assumptions/A-0053_optionsverlust_angst_unabhaengig_von_besitz_und_ueberlastung.md,17
A-0053,A,ST-0233,ST,03_knowledge_base/assumptions/A-0053_optionsverlust_angst_unabhaengig_von_besitz_und_ueberlastung.md,21
A-0053,A,ST-0234,ST,03_knowledge_base/assumptions/A-0053_optionsverlust_angst_unabhaengig_von_besitz_und_ueberlastung.md,22
A-0054,A,MEC-0001,MEC,03_knowledge_base/assumptions/A-0054_commitment_verzoegerung_plus_verlustvermeidung_wirkt_kombiniert_staerker.md,26
A-0054,A,MEC-0002,MEC,03_knowledge_base/assumptions/A-0054_commitment_verzoegerung_plus_verlustvermeidung_wirkt_kombiniert_staerker.md,25
A-0054,A,P-0049,P,03_knowledge_base/assumptions/A-0054_commitment_verzoegerung_plus_verlustvermeidung_wirkt_kombiniert_staerker.md,27
A-0054,A,ST-0253,ST,03_knowledge_base/assumptions/A-0054_commitment_verzoegerung_plus_verlustvermeidung_wirkt_kombiniert_staerker.md,21
A-0055,A,MEC-0002,MEC,03_knowledge_base/assumptions/A-0055_aktiv_erhoehte_reibung_wirkt_trotz_vorhandener_handlungsabsicht.md,17
A-0055,A,MEC-0024,MEC,03_knowledge_base/assumptions/A-0055_aktiv_erhoehte_reibung_wirkt_trotz_vorhandener_handlungsabsicht.md,27
A-0055,A,ST-0257,ST,03_knowledge_base/assumptions/A-0055_aktiv_erhoehte_reibung_wirkt_trotz_vorhandener_handlungsabsicht.md,21
A-0055,A,ST-0258,ST,03_knowledge_base/assumptions/A-0055_aktiv_erhoehte_reibung_wirkt_trotz_vorhandener_handlungsabsicht.md,22
A-0056,A,MEC-0002,MEC,03_knowledge_base/assumptions/A-0056_fairness_normverletzung_motiviert_kostenpflichtige_bestrafung.md,17
A-0056,A,MEC-0009,MEC,03_knowledge_base/assumptions/A-0056_fairness_normverletzung_motiviert_kostenpflichtige_bestrafung.md,39
A-0056,A,MEC-0025,MEC,03_knowledge_base/assumptions/A-0056_fairness_normverletzung_motiviert_kostenpflichtige_bestrafung.md,34
A-0056,A,ST-0275,ST,03_knowledge_base/assumptions/A-0056_fairness_normverletzung_motiviert_kostenpflichtige_bestrafung.md,29
A-0056,A,ST-0276,ST,03_knowledge_base/assumptions/A-0056_fairness_normverletzung_motiviert_kostenpflichtige_bestrafung.md,30
A-0056,A,ST-0277,ST,03_knowledge_base/assumptions/A-0056_fairness_normverletzung_motiviert_kostenpflichtige_bestrafung.md,31
A-0056,A,ST-0278,ST,03_knowledge_base/assumptions/A-0056_fairness_normverletzung_motiviert_kostenpflichtige_bestrafung.md,32
A-0056,A,ST-0285,ST,03_knowledge_base/assumptions/A-0056_fairness_normverletzung_motiviert_kostenpflichtige_bestrafung.md,25
A-0057,A,MEC-0026,MEC,03_knowledge_base/assumptions/A-0057_wissen_nicht_bewusst_entlernbar.md,33
A-0057,A,ST-0287,ST,03_knowledge_base/assumptions/A-0057_wissen_nicht_bewusst_entlernbar.md,29
A-0057,A,ST-0288,ST,03_knowledge_base/assumptions/A-0057_wissen_nicht_bewusst_entlernbar.md,30
A-0057,A,ST-0289,ST,03_knowledge_base/assumptions/A-0057_wissen_nicht_bewusst_entlernbar.md,25
A-0057,A,ST-0294,ST,03_knowledge_base/assumptions/A-0057_wissen_nicht_bewusst_entlernbar.md,32
A-0058,A,MEC-0029,MEC,03_knowledge_base/assumptions/A-0058_transportation_unabhaengig_von_faktizitaet.md,32
A-0058,A,ST-0302,ST,03_knowledge_base/assumptions/A-0058_transportation_unabhaengig_von_faktizitaet.md,29
A-0058,A,ST-0303,ST,03_knowledge_base/assumptions/A-0058_transportation_unabhaengig_von_faktizitaet.md,30
A-0058,A,ST-0306,ST,03_knowledge_base/assumptions/A-0058_transportation_unabhaengig_von_faktizitaet.md,31
A-0059,A,MEC-0008,MEC,03_knowledge_base/assumptions/A-0059_pruefbarkeit_durch_publikum_erhoeht_glaubwuerdigkeit.md,17
A-0059,A,P-0052,P,03_knowledge_base/assumptions/A-0059_pruefbarkeit_durch_publikum_erhoeht_glaubwuerdigkeit.md,31
A-0059,A,ST-0309,ST,03_knowledge_base/assumptions/A-0059_pruefbarkeit_durch_publikum_erhoeht_glaubwuerdigkeit.md,21
A-0060,A,MOD-0010,MOD,03_knowledge_base/assumptions/A-0060_extrembeispiel_generalisiert_kompetenzeindruck.md,21
A-0060,A,P-0052,P,03_knowledge_base/assumptions/A-0060_extrembeispiel_generalisiert_kompetenzeindruck.md,31
A-0060,A,ST-0295,ST,03_knowledge_base/assumptions/A-0060_extrembeispiel_generalisiert_kompetenzeindruck.md,21
MEC-0001,MEC,MEC-0004,MEC,03_knowledge_base/mechanisms/MEC-0001_self_persuasion_through_verbalization.md,84
MEC-0001,MEC,P-0001,P,03_knowledge_base/mechanisms/MEC-0001_self_persuasion_through_verbalization.md,36
MEC-0001,MEC,P-0004,P,03_knowledge_base/mechanisms/MEC-0001_self_persuasion_through_verbalization.md,37
MEC-0001,MEC,ST-0038,ST,03_knowledge_base/mechanisms/MEC-0001_self_persuasion_through_verbalization.md,76
MEC-0001,MEC,ST-0039,ST,03_knowledge_base/mechanisms/MEC-0001_self_persuasion_through_verbalization.md,76
MEC-0001,MEC,T-0002,T,03_knowledge_base/mechanisms/MEC-0001_self_persuasion_through_verbalization.md,42
MEC-0001,MEC,T-0004,T,03_knowledge_base/mechanisms/MEC-0001_self_persuasion_through_verbalization.md,41
MEC-0002,MEC,A-0014,A,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,36
MEC-0002,MEC,A-0025,A,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,118
MEC-0002,MEC,A-0027,A,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,118
MEC-0002,MEC,MEC-0001,MEC,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,99
MEC-0002,MEC,MEC-0003,MEC,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,66
MEC-0002,MEC,MEC-0008,MEC,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,159
MEC-0002,MEC,MEC-0013,MEC,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,102
MEC-0002,MEC,P-0002,P,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,33
MEC-0002,MEC,P-0004,P,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,34
MEC-0002,MEC,P-0006,P,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,35
MEC-0002,MEC,P-0049,P,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,172
MEC-0002,MEC,ST-0086,ST,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,64
MEC-0002,MEC,ST-0102,ST,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,62
MEC-0002,MEC,ST-0198,ST,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,134
MEC-0002,MEC,ST-0252,ST,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,170
MEC-0002,MEC,ST-0254,ST,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,171
MEC-0002,MEC,ST-0255,ST,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,177
MEC-0002,MEC,ST-0256,ST,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,177
MEC-0002,MEC,T-0003,T,03_knowledge_base/mechanisms/MEC-0002_loss_aversion_and_status_quo_cost.md,40
MEC-0003,MEC,A-0005,A,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,83
MEC-0003,MEC,A-0006,A,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,83
MEC-0003,MEC,A-0012,A,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,74
MEC-0003,MEC,A-0015,A,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,103
MEC-0003,MEC,MEC-0010,MEC,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,109
MEC-0003,MEC,P-0003,P,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,36
MEC-0003,MEC,P-0006,P,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,37
MEC-0003,MEC,P-0007,P,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,38
MEC-0003,MEC,ST-0047,ST,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,75
MEC-0003,MEC,ST-0048,ST,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,74
MEC-0003,MEC,ST-0077,ST,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,100
MEC-0003,MEC,ST-0078,ST,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,118
MEC-0003,MEC,ST-0087,ST,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,119
MEC-0003,MEC,ST-0088,ST,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,103
MEC-0003,MEC,ST-0096,ST,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,121
MEC-0003,MEC,ST-0097,ST,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,135
MEC-0003,MEC,ST-0100,ST,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,106
MEC-0003,MEC,ST-0102,ST,03_knowledge_base/mechanisms/MEC-0003_reactance_from_control_loss.md,109
MEC-0004,MEC,A-0024,A,03_knowledge_base/mechanisms/MEC-0004_cognitive_consistency_explicit_need.md,113
MEC-0004,MEC,MEC-0001,MEC,03_knowledge_base/mechanisms/MEC-0004_cognitive_consistency_explicit_need.md,31
MEC-0004,MEC,P-0001,P,03_knowledge_base/mechanisms/MEC-0004_cognitive_consistency_explicit_need.md,41
MEC-0004,MEC,P-0004,P,03_knowledge_base/mechanisms/MEC-0004_cognitive_consistency_explicit_need.md,42
MEC-0004,MEC,P-0005,P,03_knowledge_base/mechanisms/MEC-0004_cognitive_consistency_explicit_need.md,35
MEC-0004,MEC,ST-0037,ST,03_knowledge_base/mechanisms/MEC-0004_cognitive_consistency_explicit_need.md,79
MEC-0004,MEC,ST-0038,ST,03_knowledge_base/mechanisms/MEC-0004_cognitive_consistency_explicit_need.md,94
MEC-0004,MEC,ST-0039,ST,03_knowledge_base/mechanisms/MEC-0004_cognitive_consistency_explicit_need.md,94
MEC-0004,MEC,ST-0040,ST,03_knowledge_base/mechanisms/MEC-0004_cognitive_consistency_explicit_need.md,80
MEC-0004,MEC,ST-0145,ST,03_knowledge_base/mechanisms/MEC-0004_cognitive_consistency_explicit_need.md,113
MEC-0004,MEC,T-0004,T,03_knowledge_base/mechanisms/MEC-0004_cognitive_consistency_explicit_need.md,46
MEC-0005,MEC,A-0051,A,03_knowledge_base/mechanisms/MEC-0005_reciprocation_obligation.md,92
MEC-0005,MEC,MEC-0009,MEC,03_knowledge_base/mechanisms/MEC-0005_reciprocation_obligation.md,35
MEC-0005,MEC,MEC-0012,MEC,03_knowledge_base/mechanisms/MEC-0005_reciprocation_obligation.md,109
MEC-0005,MEC,P-0009,P,03_knowledge_base/mechanisms/MEC-0005_reciprocation_obligation.md,94
MEC-0005,MEC,ST-0034,ST,03_knowledge_base/mechanisms/MEC-0005_reciprocation_obligation.md,29
MEC-0005,MEC,ST-0035,ST,03_knowledge_base/mechanisms/MEC-0005_reciprocation_obligation.md,31
MEC-0005,MEC,ST-0036,ST,03_knowledge_base/mechanisms/MEC-0005_reciprocation_obligation.md,33
MEC-0005,MEC,ST-0240,ST,03_knowledge_base/mechanisms/MEC-0005_reciprocation_obligation.md,90
MEC-0005,MEC,ST-0246,ST,03_knowledge_base/mechanisms/MEC-0005_reciprocation_obligation.md,92
MEC-0006,MEC,MEC-0007,MEC,03_knowledge_base/mechanisms/MEC-0006_social_proof_correctness_signal.md,115
MEC-0006,MEC,MEC-0012,MEC,03_knowledge_base/mechanisms/MEC-0006_social_proof_correctness_signal.md,103
MEC-0006,MEC,MEC-0030,MEC,03_knowledge_base/mechanisms/MEC-0006_social_proof_correctness_signal.md,111
MEC-0006,MEC,ST-0041,ST,03_knowledge_base/mechanisms/MEC-0006_social_proof_correctness_signal.md,29
MEC-0006,MEC,ST-0042,ST,03_knowledge_base/mechanisms/MEC-0006_social_proof_correctness_signal.md,31
MEC-0006,MEC,ST-0260,ST,03_knowledge_base/mechanisms/MEC-0006_social_proof_correctness_signal.md,87
MEC-0006,MEC,ST-0261,ST,03_knowledge_base/mechanisms/MEC-0006_social_proof_correctness_signal.md,91
MEC-0007,MEC,MEC-0012,MEC,03_knowledge_base/mechanisms/MEC-0007_liking_transfer_to_product_judgment.md,146
MEC-0007,MEC,MEC-0013,MEC,03_knowledge_base/mechanisms/MEC-0007_liking_transfer_to_product_judgment.md,120
MEC-0007,MEC,MEC-0030,MEC,03_knowledge_base/mechanisms/MEC-0007_liking_transfer_to_product_judgment.md,156
MEC-0007,MEC,MOD-0003,MOD,03_knowledge_base/mechanisms/MEC-0007_liking_transfer_to_product_judgment.md,136
MEC-0007,MEC,MOD-0007,MOD,03_knowledge_base/mechanisms/MEC-0007_liking_transfer_to_product_judgment.md,136
MEC-0007,MEC,ST-0043,ST,03_knowledge_base/mechanisms/MEC-0007_liking_transfer_to_product_judgment.md,35
MEC-0007,MEC,ST-0044,ST,03_knowledge_base/mechanisms/MEC-0007_liking_transfer_to_product_judgment.md,29
MEC-0007,MEC,ST-0060,ST,03_knowledge_base/mechanisms/MEC-0007_liking_transfer_to_product_judgment.md,95
MEC-0007,MEC,ST-0103,ST,03_knowledge_base/mechanisms/MEC-0007_liking_transfer_to_product_judgment.md,100
MEC-0007,MEC,ST-0105,ST,03_knowledge_base/mechanisms/MEC-0007_liking_transfer_to_product_judgment.md,81
MEC-0007,MEC,ST-0109,ST,03_knowledge_base/mechanisms/MEC-0007_liking_transfer_to_product_judgment.md,125
MEC-0007,MEC,ST-0117,ST,03_knowledge_base/mechanisms/MEC-0007_liking_transfer_to_product_judgment.md,126
MEC-0007,MEC,ST-0118,ST,03_knowledge_base/mechanisms/MEC-0007_liking_transfer_to_product_judgment.md,127
MEC-0008,MEC,MEC-0002,MEC,03_knowledge_base/mechanisms/MEC-0008_authority_automatic_deference.md,87
MEC-0008,MEC,MEC-0006,MEC,03_knowledge_base/mechanisms/MEC-0008_authority_automatic_deference.md,103
MEC-0008,MEC,MEC-0012,MEC,03_knowledge_base/mechanisms/MEC-0008_authority_automatic_deference.md,101
MEC-0008,MEC,MEC-0030,MEC,03_knowledge_base/mechanisms/MEC-0008_authority_automatic_deference.md,109
MEC-0008,MEC,ST-0045,ST,03_knowledge_base/mechanisms/MEC-0008_authority_automatic_deference.md,27
MEC-0008,MEC,ST-0046,ST,03_knowledge_base/mechanisms/MEC-0008_authority_automatic_deference.md,29
MEC-0009,MEC,MEC-0005,MEC,03_knowledge_base/mechanisms/MEC-0009_perceptual_contrast.md,33
MEC-0009,MEC,MEC-0021,MEC,03_knowledge_base/mechanisms/MEC-0009_perceptual_contrast.md,55
MEC-0009,MEC,ST-0030,ST,03_knowledge_base/mechanisms/MEC-0009_perceptual_contrast.md,29
MEC-0009,MEC,ST-0036,ST,03_knowledge_base/mechanisms/MEC-0009_perceptual_contrast.md,33
MEC-0009,MEC,ST-0219,ST,03_knowledge_base/mechanisms/MEC-0009_perceptual_contrast.md,86
MEC-0009,MEC,ST-0220,ST,03_knowledge_base/mechanisms/MEC-0009_perceptual_contrast.md,87
MEC-0009,MEC,ST-0221,ST,03_knowledge_base/mechanisms/MEC-0009_perceptual_contrast.md,88
MEC-0009,MEC,ST-0272,ST,03_knowledge_base/mechanisms/MEC-0009_perceptual_contrast.md,100
MEC-0009,MEC,ST-0273,ST,03_knowledge_base/mechanisms/MEC-0009_perceptual_contrast.md,102
MEC-0009,MEC,ST-0274,ST,03_knowledge_base/mechanisms/MEC-0009_perceptual_contrast.md,104
MEC-0010,MEC,MEC-0003,MEC,03_knowledge_base/mechanisms/MEC-0010_amygdala_regulation_durch_labeling.md,39
MEC-0010,MEC,MEC-0012,MEC,03_knowledge_base/mechanisms/MEC-0010_amygdala_regulation_durch_labeling.md,32
MEC-0010,MEC,ST-0066,ST,03_knowledge_base/mechanisms/MEC-0010_amygdala_regulation_durch_labeling.md,59
MEC-0010,MEC,ST-0074,ST,03_knowledge_base/mechanisms/MEC-0010_amygdala_regulation_durch_labeling.md,38
MEC-0011,MEC,MEC-0003,MEC,03_knowledge_base/mechanisms/MEC-0011_neural_coupling_durch_isopraxismus.md,39
MEC-0011,MEC,MEC-0022,MEC,03_knowledge_base/mechanisms/MEC-0011_neural_coupling_durch_isopraxismus.md,122
MEC-0011,MEC,ST-0060,ST,03_knowledge_base/mechanisms/MEC-0011_neural_coupling_durch_isopraxismus.md,34
MEC-0011,MEC,ST-0065,ST,03_knowledge_base/mechanisms/MEC-0011_neural_coupling_durch_isopraxismus.md,59
MEC-0011,MEC,ST-0090,ST,03_knowledge_base/mechanisms/MEC-0011_neural_coupling_durch_isopraxismus.md,47
MEC-0011,MEC,T-0012,T,03_knowledge_base/mechanisms/MEC-0011_neural_coupling_durch_isopraxismus.md,19
MEC-0012,MEC,MEC-0002,MEC,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,35
MEC-0012,MEC,MEC-0003,MEC,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,34
MEC-0012,MEC,MEC-0005,MEC,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,146
MEC-0012,MEC,MEC-0006,MEC,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,146
MEC-0012,MEC,MEC-0007,MEC,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,118
MEC-0012,MEC,MEC-0008,MEC,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,146
MEC-0012,MEC,MEC-0009,MEC,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,147
MEC-0012,MEC,MEC-0010,MEC,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,40
MEC-0012,MEC,MEC-0011,MEC,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,56
MEC-0012,MEC,MEC-0018,MEC,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,118
MEC-0012,MEC,MOD-0002,MOD,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,146
MEC-0012,MEC,P-0003,P,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,62
MEC-0012,MEC,ST-0074,ST,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,42
MEC-0012,MEC,ST-0080,ST,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,43
MEC-0012,MEC,ST-0097,ST,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,92
MEC-0012,MEC,ST-0194,ST,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,112
MEC-0012,MEC,ST-0196,ST,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,116
MEC-0012,MEC,ST-0197,ST,03_knowledge_base/mechanisms/MEC-0012_dual_process_system1_zu_system2.md,114
MEC-0013,MEC,A-0020,A,03_knowledge_base/mechanisms/MEC-0013_insight_disruption_durch_reframing.md,83
MEC-0013,MEC,MEC-0001,MEC,03_knowledge_base/mechanisms/MEC-0013_insight_disruption_durch_reframing.md,83
MEC-0013,MEC,MEC-0002,MEC,03_knowledge_base/mechanisms/MEC-0013_insight_disruption_durch_reframing.md,32
MEC-0013,MEC,MEC-0003,MEC,03_knowledge_base/mechanisms/MEC-0013_insight_disruption_durch_reframing.md,70
MEC-0013,MEC,MEC-0004,MEC,03_knowledge_base/mechanisms/MEC-0013_insight_disruption_durch_reframing.md,35
MEC-0013,MEC,P-0002,P,03_knowledge_base/mechanisms/MEC-0013_insight_disruption_durch_reframing.md,42
MEC-0013,MEC,P-0004,P,03_knowledge_base/mechanisms/MEC-0013_insight_disruption_durch_reframing.md,43
MEC-0013,MEC,T-0003,T,03_knowledge_base/mechanisms/MEC-0013_insight_disruption_durch_reframing.md,49
MEC-0014,MEC,MEC-0002,MEC,03_knowledge_base/mechanisms/MEC-0014_konsens_als_kaufsicherheit_in_gruppen.md,55
MEC-0014,MEC,MEC-0006,MEC,03_knowledge_base/mechanisms/MEC-0014_konsens_als_kaufsicherheit_in_gruppen.md,28
MEC-0014,MEC,MEC-0030,MEC,03_knowledge_base/mechanisms/MEC-0014_konsens_als_kaufsicherheit_in_gruppen.md,93
MEC-0015,MEC,MEC-0002,MEC,03_knowledge_base/mechanisms/MEC-0015_kognitive_ueberlastung_durch_feature_overload.md,93
MEC-0015,MEC,MEC-0016,MEC,03_knowledge_base/mechanisms/MEC-0015_kognitive_ueberlastung_durch_feature_overload.md,33
MEC-0015,MEC,MOD-0011,MOD,03_knowledge_base/mechanisms/MEC-0015_kognitive_ueberlastung_durch_feature_overload.md,99
MEC-0015,MEC,P-0021,P,03_knowledge_base/mechanisms/MEC-0015_kognitive_ueberlastung_durch_feature_overload.md,41
MEC-0015,MEC,P-0028,P,03_knowledge_base/mechanisms/MEC-0015_kognitive_ueberlastung_durch_feature_overload.md,42
MEC-0015,MEC,P-S1-004,P,03_knowledge_base/mechanisms/MEC-0015_kognitive_ueberlastung_durch_feature_overload.md,43
MEC-0015,MEC,ST-0259,ST,03_knowledge_base/mechanisms/MEC-0015_kognitive_ueberlastung_durch_feature_overload.md,89
MEC-0015,MEC,ST-0305,ST,03_knowledge_base/mechanisms/MEC-0015_kognitive_ueberlastung_durch_feature_overload.md,107
MEC-0015,MEC,T-0019,T,03_knowledge_base/mechanisms/MEC-0015_kognitive_ueberlastung_durch_feature_overload.md,48
MEC-0015,MEC,T-0022,T,03_knowledge_base/mechanisms/MEC-0015_kognitive_ueberlastung_durch_feature_overload.md,30
MEC-0015,MEC,T-0027,T,03_knowledge_base/mechanisms/MEC-0015_kognitive_ueberlastung_durch_feature_overload.md,33
